id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4841299255758433,MhknHoa1X,1943812257,一片的脆弱海苔,#MAMA#此时的吒正在澳洲度假,,,,MAMA,0,0,0,2022-11-30 00:25,HUAWEI P40 5G,['https://wx2.sinaimg.cn/large/73dc38a1gy1h8mgnfk5g0j20ij0gtmy0.jpg'],,
4841654492861089,MhtCFc0iB,7324777533,陈啾咪·,#MAMA#treasure今天真的好棒这台风不愧是YG,,,,MAMA,0,0,11,2022-11-30 23:57,iPhone客户端,,,
4841654454062795,MhtCBh2UX,6116544590,Piely_,#MAMA#说今天是kpop人的春节hhhh,,,,MAMA,0,0,0,2022-11-30 23:57,iPhone客户端,,,
4841654345797499,MhtCqokc3,6657392270,那些流逝的放开的,#MAMA#treasure好厉害啊，不仅炸场子还这么帅啊啊啊啊啊,,,,MAMA,0,0,0,2022-11-30 23:56,vivo S15e,,,
4841654131624628,MhtC56ODG,5533515082,黑咖啡一天不喝就难受,#MAMA#今天帅炸了TREASURE这10个孩子,,,,MAMA,0,0,10,2022-11-30 23:56,iPhone客户端,"['https://wx1.sinaimg.cn/large/0062u43ggy1h8nldoi5zvj31kw11x4bz.jpg', 'https://wx1.sinaimg.cn/large/0062u43ggy1h8nldpllksj31kw11x4ca.jpg', 'https://wx4.sinaimg.cn/large/0062u43ggy1h8nldngw27j31kw11xk3p.jpg']",,
4841653984038688,MhtBQgWE8,3173900974,魔法少女可爱蕾,#mama#mama真的一年不如一年，现在直接麦都不开了过来看你们跳跳舞的？,,,,mama,0,1,1,2022-11-30 23:55,iPhone 13 Pro Max,,,
4841653338637880,MhtANAf6E,7490331712,无聊小怪woodz,#MAMA#这mama，合作舞台当观众傻子呢？芙真的不如不上，输麻了,,,,MAMA,0,0,1,2022-11-30 23:52,vivo S15,,,
4841652893780311,MhtA5fRqL,6232969872,小王睡不醒_98,#MAMA#我锡锡宝贝好看死啦,,,,MAMA,0,0,3,2022-11-30 23:51,iPhone客户端,"['https://wx3.sinaimg.cn/large/006NOUc8ly1h8nl7bs7bhj30lo0lowej.jpg', 'https://wx1.sinaimg.cn/large/006NOUc8ly1h8nl7bgv0sj30hy0jcgmv.jpg', 'https://wx3.sinaimg.cn/large/006NOUc8ly1h8nl7bzf2gj30u00u00t1.jpg', 'https://wx1.sinaimg.cn/large/006NOUc8ly1h8nl8uh216j30lo0lo3yh.jpg', 'https://wx1.sinaimg.cn/large/006NOUc8ly1h8nl8uo12uj30ia0nutau.jpg', 'https://wx2.sinaimg.cn/large/006NOUc8ly1h8nl8uanhtj30u00u0q33.jpg', 'https://wx2.sinaimg.cn/large/006NOUc8ly1h8nl988422j30lo0lo3yh.jpg', 'https://wx1.sinaimg.cn/large/006NOUc8ly1h8nl98i2hkj31420ttk4e.jpg', 'https://wx3.sinaimg.cn/large/006NOUc8ly1h8nl982oa9j30u00u0q33.jpg']",,
4841652739643562,MhtzPEsJk,2103573303,雇个松鼠,#MAMA#虽然个人喜爱度爱河＞Tomboy，但还是希望女娃能拿大赏……不是说ive不配，只是个人会更欣赏有实力能创作的人，而不是被资本包装的众星捧月的人。,,,,MAMA,0,5,17,2022-11-30 23:50,iPhone客户端,,,
4841652050468143,MhtyJ1XMH,3076996747,今天美美出夜,#MAMA#现在的mama怎么档次低好多。。。,,,,MAMA,0,1,1,2022-11-30 23:47,vivo X23全息幻彩,,,
4841651601933364,Mhty086Xi,5213110695,小熊牌鱼干,[#오늘의방탄]2022MAMAAWARDS를불태운쩨홉의무대!🔥아미들의응원덕분에제이홉과방탄소년단으로받은값진상까지!감사해요아미!🏆🏆🏆🏆🏆🏆💜#오늘의제이홉#제이홉간지킹왕짱#킹왕짱대왕상#상탄소년단#아포방포#jhope#제이홉#BTS#방탄소년단,,,,"제이홉간지킹왕짱 ,상탄소년단 ,jhope ,BTS ",0,0,0,2022-11-30 23:45,🚬iPhone 11,"['https://wx1.sinaimg.cn/large/005GNGezgy1h8nl3h81irj31kw11yjz6.jpg', 'https://wx2.sinaimg.cn/large/005GNGezgy1h8nl3gqgmgj31kw11y105.jpg', 'https://wx2.sinaimg.cn/large/005GNGezgy1h8nl3hkk2fj31kw11xgt0.jpg']",,
4841638431826487,MhtcL7F9t,5863153559,栗子味小du,TREASURE#treasure#💎#mama#我真的会为你们骄傲一万年,,,,"treasure,mama",0,0,19,2022-11-30 22:53,TREASURE超话,"['https://wx2.sinaimg.cn/large/006oNc4Tgy1h8njl95wmdj31kw11xtkt.jpg', 'https://wx3.sinaimg.cn/large/006oNc4Tgy1h8njl9m40xj31920u07dz.jpg', 'https://wx1.sinaimg.cn/large/006oNc4Tgy1h8njla2ooyj30u01160yx.jpg']",,
4841637908579521,MhtbUzZVn,2889590543,维持愉快心情·,#MAMA#3i时代,,,,MAMA,0,0,0,2022-11-30 22:51,HUAWEI P40 5G,,,
4841637736095094,MhtbDpzBY,5654716784,KPoP_Wa,#MAMA##ITZY主打曲Cheshire#2022MAMA颁奖典礼〈THEBIRTH+Cheshire+SNEAKERS〉舞台LKPoP_Wa的微博视频,,,,"MAMA,ITZY主打曲Cheshire",1,0,22,2022-11-30 22:50,ITZY超话,,"http://f.video.weibocdn.com/o0/IdVQlnp2lx081c9Ovgre010412095r0k0E040.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784489&ssig=aK1zvkUqMq&KID=unistore,video",
4841637404221164,Mhtb6hI7i,6499444245,优思艺N,#MAMA#年度艺人非套即偷有些粉丝搞笑mama看全球数据你家什么东西酸鸡,,,,MAMA,0,0,0,2022-11-30 22:49,Redmi Note 8四摄,,,
4841637399758332,Mhtb5EWAs,7576708756,莯嬅爱志龙,"#dissmama#虽然但是我龙哥真帅,diss那个我都听了好多次了",,,,diss mama,0,0,1,2022-11-30 22:49,vivo S7e 5G,,,
4841637223597427,MhtaOf5R1,5591543901,DanceTube,#MAMA#ITZYDanceBreak╭(╯ε╰)╮#C罗即将加盟沙特豪门#LDanceTube的微博视频,,,,"MAMA,C罗即将加盟沙特豪门",0,0,6,2022-11-30 22:48,微博视频号,,"http://f.video.weibocdn.com/o0/SOxtd4Y1lx081c9DUpss01041200pqVR0E010.mp4?label=mp4_720p&template=1014x566.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784489&ssig=XxrmTBUSc8&KID=unistore,video",
4841637198430804,MhtaLzneI,5817566268,来都来了表演艺术家,#MAMA#单从舞台，treasure赢很大（别杠我）,,,,MAMA,0,1,27,2022-11-30 22:48,nova5Pro人像超级夜景,,,
4841637148099730,MhtaGxZ6O,6520692219,Nayaeund_,妈呀好有创意的舞美年末鲸宝宝们好棒#mama#,,,,mama,0,0,5,2022-11-30 22:48,iPhone 13,['https://wx4.sinaimg.cn/large/0077i9V9ly1h8njg1yfhjj31yc0wie81.jpg'],,
4841636934978185,MhtalkT3j,6526662992,我是好香,#MAMA#啊啊啊啊啊啊啊啊啊我的小英雄啊啊啊啊啊啊啊啊啊我们赫人我们小英雄一定会大火XdinaryHeroes冲啊！,,,,MAMA,0,0,9,2022-11-30 22:47,iPhone客户端,,,
4841636678607693,Mht9VA7fL,5654716784,KPoP_Wa,#MAMA#2022MAMA颁奖典礼〈ELEVEN+LOVEDIVE+AfterLIKE〉舞台LKPoP_Wa的微博视频,,,,MAMA,3,2,28,2022-11-30 22:46,IVE超话,,"http://f.video.weibocdn.com/o0/P42SPJYJlx081c9wur0Q0104120963OU0E040.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784489&ssig=ErHLoVdKnF&KID=unistore,video",
4841624763372004,MhsQIe9da,1966835555,嘬几椰耶,#MAMA#你套帝终究还是你套帝,,,,MAMA,0,0,0,2022-11-30 21:59,OPPO A93s 5G,,,
4841624562304413,MhsQo9FtX,7411129329,ppi漂亮,#MAMA#击娃你们真惨,,,,MAMA,0,0,0,2022-11-30 21:58,nova 9 精彩由我摄定,,,
4841624427304637,MhsQauEgJ,6459920346,咸鱼今天不粘锅了吗,#MAMA#,,,,MAMA,0,2,0,2022-11-30 21:57,iPhone客户端,,,
4841624162539602,MhsPKaEFk,7485871441,粘人的小猫咪1号,#bigbang##MAMA#实至名归#bigbang微吧##实至名归##bigbang##bigbang新歌##bigbang新歌春夏秋冬##bigbang新歌歌词海报#,,,,"bigbang,MAMA,bigbang微吧,实至名归,bigbang新歌,bigbang新歌春夏秋冬,bigbang新歌歌词海报",0,0,0,2022-11-30 21:56,vivo S15,['https://wx4.sinaimg.cn/large/008aBX7Xgy1h8nhxmke6qj30qo0luwgl.jpg'],,
4841623995294566,MhsPtmdme,5482456884,unofficial_JO1,JO1✨#JO1MIDNIGHTSUN#221130|官方TikTok更新JAM爱你们〜！！💚💜LOVE。✨#MAMA2022##MAMA##JO1##SuperCali#与那城奖大平祥生河野纯喜也稍稍入镜💫【六单情报】：O网页链接🕊【长期招新】：O网页链接🍁【微博粉丝群】：JO1果酱4瓶Lunofficial_JO1的微博视频,,,,"JO1 MIDNIGHT SUN,MAMA2022,MAMA,JO1,SuperCali",20,0,33,2022-11-30 21:56,JO1超话,,"http://f.video.weibocdn.com/o0/jXdtLC4Mlx081c61Ydw401041200joTg0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784500&ssig=MoKI7bGDPf&KID=unistore,video",
4841623689888174,MhsOYFumG,5679342070,巴斯炸克婶,#MAMA#爱国连晚一天买热搜都做不到吗,,,,MAMA,0,0,0,2022-11-30 21:55,小米8周年旗舰手机,,,
4841623400485612,MhsOw22ks,1686263111,小狸小狸在哪里,#MAMA#多少年了，居然还能看到bigbang的名字,,,,MAMA,0,0,5,2022-11-30 21:53,HUAWEI Mate 40 Pro,,,
4841623051830980,MhsNX7GjW,2613215957,·银河贩卖心动·,#郑号锡稀世珍宝##郑号锡的218种打开方式#221130官推更新与🐿️号锡相关[#今日的防弹]燃烧2022MAMAAWARDS的JJhope的舞台!🔥再到因阿米们的应援让Jhope和防弹少年团获得的珍贵的赏!感谢阿米!🏆🏆🏆🏆🏆🏆💜#今日的Jhope#Jhope超级无敌帅赞#超级无敌棒巨奖#赏弹少年团#阿永防永#jhope#Jhope#BTS#防弹少年团,,,,"郑号锡稀世珍宝,郑号锡的218种打开方式,Jhope超级无敌帅赞,赏弹少年团 ,jhope ,BTS ",0,0,1,2022-11-30 21:52,,"['https://wx4.sinaimg.cn/large/9bc282d5gy1h8nhu6ftxqj21kw11yjz6.jpg', 'https://wx3.sinaimg.cn/large/9bc282d5gy1h8nhu6rw9aj21kw11y105.jpg', 'https://wx3.sinaimg.cn/large/9bc282d5gy1h8nhu76f2fj21kw11xgt0.jpg']",,
4841622904769843,MhsNIk0QX,6285572780,阿米的追星流水帳,221130BTS官方Twitter更新[#今天的防彈]燃燒2022MAMAAWARDS的J-hope的舞臺！🔥多虧阿米們的應援J-hope和防彈少年團獲得了寶貴的獎項！謝謝你們阿米!🏆🏆🏆🏆🏆🏆💜帥氣王讚#King王讚大王賞#上彈少年團#阿永防永#제이홉#j-hope#BTS#防彈少年團O网页链接郑号锡bts防弹少年团,,,,"上彈少年團 ,제이홉 ,BTS ",0,0,1,2022-11-30 21:51,iPhone 7 Plus,"['https://wx2.sinaimg.cn/large/006RnCC8gy1h8nhq45bi4j318z0u0q8s.jpg', 'https://wx2.sinaimg.cn/large/006RnCC8gy1h8nhq1tishj318z0u0n2s.jpg', 'https://wx1.sinaimg.cn/large/006RnCC8gy1h8nhq596zgj31910u0te5.jpg']",,
4841622824815658,MhsNAkcLU,5660669782,迷芒的人2015,#MAMA#我看看MAMA以后不要邀请娃和击了👉👈四代不算五代又不要,,,,MAMA,0,0,0,2022-11-30 21:51,iPhone客户端,,,
4841609818277577,MhssByJnj,3654013603,一碗鲜鱼仙,#MAMA#有一种强制交棒的感觉五代团们真的准备好了吗,,,,MAMA,0,0,4,2022-11-30 20:59,iPhone 8 Plus,,,
4841609784463942,MhssyiJh4,6293257915,世外套源,#MAMA#恭喜套帝咯,,,,MAMA,0,0,0,2022-11-30 20:59,小米11 青春版,,,
4841609781582488,Mhssy6DG0,6525652733,祯柾是兔,#MAMA#套赢麻了,,,,MAMA,0,0,0,2022-11-30 20:59,,,,
4841609684848570,MhssoklkK,5539883194,明明秋冬,#MAMA##防弹少年团奇迹创造者#🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆【BTSXMAMA】大赏「MAMA白金奖」获得者—BTS！*该奖项授予同时包揽MAMA四大赏的歌手，防弹以2019-2021连续3年大满贯的成绩，成为MAMA历史首个被授予该奖的歌手。,,,,"MAMA,防弹少年团奇迹创造者",0,0,5,2022-11-30 20:59,nova5Pro人像超级夜景,,,
4841609675408090,MhssnmGTg,7794898178,和桃浦虐恋中,防弹少年团终极大赏黄政民哭抽抽的号锡你没在哭吗🥲#防弹少年团##防弹少年团奇迹创造者##MAMA#,,,,"防弹少年团,防弹少年团奇迹创造者,MAMA",1,0,14,2022-11-30 20:59,防弹少年团超话,"['https://wx3.sinaimg.cn/large/008vwB6aly1h8ng9j16jaj32tn36cu0x.jpg', 'https://wx4.sinaimg.cn/large/008vwB6aly1h8ng9ksrtbj31vo36cu0x.jpg', 'https://wx3.sinaimg.cn/large/008vwB6aly1h8ng9hbxppj32sv36c7wi.jpg', 'https://wx4.sinaimg.cn/large/008vwB6aly1h8ng9mzmolj32sc36c4qq.jpg']",,
4841609604107051,MhssgheqL,5631254039,只要名字够长就能嫁给闵玧其,#MAMA#Kpop永一啊套数,,,,MAMA,0,0,0,2022-11-30 20:59,Android客户端,,,
4841609554305159,Mhssbi3Y3,7133448995,DORIAN_WU,#MAMA#出道五年没大赏，坐在台下看出道一年的新人拿大赏是我也气吐血,,,,MAMA,0,0,1,2022-11-30 20:58,荣耀60 SE 5G,,,
4841609545384221,MhssamAGh,3562214545,雾屿恋欣and琦,#MAMA#纯路人真诚发问，为什么娃一个大赏都没有啊？超喜欢TOMBOY和娃新歌（不会写名）这种大赏不都是要努力四五年才有的吗？（别来骂我，你骂等于你心虚）,,,,MAMA,0,0,0,2022-11-30 20:58,vivo Y55s,,,
4841609512883580,Mhss7c69m,6267648455,我吃烤面筋,#MAMA#最佳舞台女娃男盒（诚意以及表演的效果）,,,,MAMA,0,0,0,2022-11-30 20:58,荣耀50 5G,,,
4841609512355230,Mhss79SHA,3383832224,JongEunji柾国,#MAMA#套第71个大赏get✅白金奖啊哈哈哈哈哈,,,,MAMA,0,0,1,2022-11-30 20:58,iPhone客户端,['https://wx1.sinaimg.cn/large/c9b12ea0gy1h8nga7ka2dj20u00xxagp.jpg'],,
4841594568051457,Mhs40xMyd,5896166537,七彩鼻涕泡子,#MAMA#合影,,,,MAMA,0,0,1,2022-11-30 19:59,,['https://wx1.sinaimg.cn/large/006r1Ighly1h8nekdj7lhj30k0180te4.jpg'],,
4841594514047324,Mhs3VgYTq,2602644737,米兔的韩流生活,#MAMA#ZICO舞台中全昭妍惊喜登场！L米兔的韩流生活的微博视频,,,,MAMA,125,64,1619,2022-11-30 19:59,微博视频号,,"http://f.video.weibocdn.com/o0/fxdDQhaWlx081bXYQEE0010412011Mqj0E010.mp4?label=mp4_720p&template=1288x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784527&ssig=UmuRHT0U9s&KID=unistore,video",
4841594450875790,Mhs3P3FPE,7442256283,考上七中,#MAMA#tomboy有得奖嘛,,,,MAMA,0,1,0,2022-11-30 19:58,小米10 青春版 5G,,,
4841594446682036,Mhs3Os2iM,5253263550,多喝点中药调理下吧,#mama#今天比昨天好看太多了,,,,mama,0,0,0,2022-11-30 19:58,,,,
4841594433837204,Mhs3Ng6eo,5747741943,快乐追星不想生气,#MAMA#盒饱饱来MAMA开演唱会了,,,,MAMA,0,0,1,2022-11-30 19:58,HUAWEI P40 5G,,,
4841594363055817,Mhs3GcOXn,7106855622,张小钉0124,#MAMA#我真的等烦了为什么这次我没看到节目单,,,,MAMA,0,1,0,2022-11-30 19:58,Android,,,
4841594337101738,Mhs3DtNua,5259410995,Sariel_hs,#MAMA#还有谁没看盒的舞台！！！,,,,MAMA,0,0,2,2022-11-30 19:58,荣耀畅玩20,,,
4841594283367594,Mhs3ye842,1930255493,JYP家的宣传帝,NiziU&INI2022#MAMA#合作舞台#2022MAMA##MAMA舞台#LJYP家的宣传帝的微博视频,,,,"MAMA,2022MAMA,MAMA舞台",15,2,106,2022-11-30 19:58,NiziU超话,,"http://f.video.weibocdn.com/o0/QfuTECM6lx081bXV779e01041205YuYD0E030.mp4?label=mp4_720p&template=1020x572.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784527&ssig=YWLe%2FjNJ24&KID=unistore,video",
4841594144170530,Mhs3khuWC,7246341284,不吃苦瓜谢谢哈,#MAMA#都在干嘛啊赶紧走流程不行吗我不想看舞台,,,,MAMA,0,0,0,2022-11-30 19:57,DK给我买的HarmonyOS设备,,,
4841579573945180,MhrFPgyjW,5501848053,_ihui,2022#MAMA#颁奖典礼最佳演唱组合BIGBANG,,,,MAMA,2,7,163,2022-11-30 18:59,BIGBANG超话,['https://wx3.sinaimg.cn/large/0060lc0Jgy1h8ncuf1i52j30zk0k0ju0.jpg'],,
4841579535667714,MhrFLnMqK,2602644737,米兔的韩流生活,#MAMA#没想到在这里同框了！,,,,MAMA,75,45,735,2022-11-30 18:59,,"['https://wx1.sinaimg.cn/large/9b213501ly1h8nctukriyj20o90e775q.jpg', 'https://wx4.sinaimg.cn/large/9b213501ly1h8nctug70vj20o90do0u2.jpg']",,
4841579305763375,MhrFoobjF,5501848053,_ihui,2022#MAMA#颁奖典礼最佳男新人xdinaryheroes,,,,MAMA,0,9,58,2022-11-30 18:58,xdinaryheroes超话,['https://wx3.sinaimg.cn/large/0060lc0Jgy1h8nctb3csyj314w0n043m.jpg'],,
4841579296590524,MhrFnrEuM,3922441240,今天也会有漂亮小姐姐哒,#MAMA#我能说现在的年末没有当时那种诸神归位+地狱打架的感觉了吗现在的食之无味弃之可惜那个时候感觉每个团出来都会期待1213到1617年的时候还有舞台概念故事的分析那种不然嗨爆全场也能感受到快乐现在就……感觉三大不愧是三大气场还是有一点不一样的，新团还得再练练没有几个气场强的镇场子感觉MAMA都没意思,,,,MAMA,0,2,4,2022-11-30 18:58,nova7你在焦点在,['https://wx3.sinaimg.cn/large/e9cbb418ly1h8nctakouxj20vb0neq4w.jpg'],,
4841579275361464,MhrFlmuLe,6513531598,xxrrdm,mama你脸呢？男新就这样没了？早知道不颁给藤就去冠军秀开开心心唱安可，今天我们初一位，真是气死我了，没奖还邀请去#mama##tempest#,,,,"mama,tempest",0,1,10,2022-11-30 18:58,iPad Pro,,,
4841579230004745,MhrFh01ex,7725305621,严谨的没钱,#MAMA#我怎么看的稀里糊涂的到底都咋了,,,,MAMA,0,0,0,2022-11-30 18:58,小黑猫的iPhone 12,,,
4841579229482424,MhrFgDMOk,1928896795,MitinY_Fix-on,#MAMA#mnet自从被gd骂过之后就明摆着劳资就是水！你能拿我怎么样！,,,,MAMA,0,0,1,2022-11-30 18:58,iPhone客户端,,,
4841579170504485,MhrFb27eR,7720087495,太徕的女朋友,2022mama男新奖好水啊，偷的，办成这样还不如不办，太欺负人了。遛我们玩呢？#mama#,,,,mama,0,0,6,2022-11-30 18:58,真我V15 国潮当道,,,
4841579125150821,MhrF6lBXL,6782862977,元椰野沅,宝石盒今年MAMA最佳各位没意见吧🤭🤭#MAMA#,,,,MAMA,0,0,0,2022-11-30 18:57,iPad air,,,
4841579124099924,MhrF6hczO,6987400391,7chillboy,#treasuremama#盒秒了，好牛的舞台,,,,treasure mama,0,0,0,2022-11-30 18:57,vivo手机,,,
4841564533162271,MhrhzdgEn,6444518206,您差不多得了,好省事的cody💦这跟昨天的区别在……#MAMA##原来mama的cody这么好当##,,,,"MAMA,原来mama的cody这么好当",0,0,1,2022-11-30 17:59,iPhone客户端,"['https://wx3.sinaimg.cn/large/00728xA2ly1h8nb2g3th5j30wi0lojxw.jpg', 'https://wx4.sinaimg.cn/large/00728xA2ly1h8nb2gf31dj30wi0loteq.jpg', 'https://wx1.sinaimg.cn/large/00728xA2ly1h8nb2grq64j30wi0lo7ap.jpg', 'https://wx4.sinaimg.cn/large/00728xA2ly1h8nb2h2hbij30wi0loq7m.jpg', 'https://wx4.sinaimg.cn/large/00728xA2ly1h8nb2hctgaj30wi0lo45a.jpg', 'https://wx1.sinaimg.cn/large/00728xA2ly1h8nb2hmsssj30w40lfk0a.jpg', 'https://wx2.sinaimg.cn/large/00728xA2ly1h8nb2i3qa6j30wi0loq97.jpg', 'https://wx3.sinaimg.cn/large/00728xA2ly1h8nb2fs7n0j30wi0lo10i.jpg', 'https://wx3.sinaimg.cn/large/00728xA2ly1h8nb2ilg0pj30wi0lotdg.jpg']",,
4841564519534316,MhrhxE0ji,7281286399,呜呼转走了,#MAMA#四代有没有年末舞台？四代有没有年末舞台？四代有没有年末舞台？四代有没有年末舞台？四代有没有年末舞台？四代有没有年末舞台？四代有没有年末舞台？四代有没有年末舞台？,,,,MAMA,0,0,6,2022-11-30 17:59,每天都很困HarmonyOS Device,['https://wx3.sinaimg.cn/large/007WLxddly1h8nb3wgkpnj30tz0tz77u.jpg'],,
4841564470250265,Mhrht136x,3666565210,影视通缉令,#MAMA#MAMA最佳女歌手：林娜琏，恭喜美女～L影视通缉令的微博视频,,,,MAMA,0,0,1,2022-11-30 17:59,微博视频号,,"http://f.video.weibocdn.com/o0/dGDbT5x2lx081bPN67o401041200rE9L0E010.mp4?label=mp4_720p&template=1104x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784547&ssig=6E2Q7mOMi4&KID=unistore,video",
4841564465273017,Mhrhsm7KF,7589829180,RKDUANXX,#mama#ZICOGlobalMusicTrend🏆w为zico量身定制的奖！🎉🎉🎉KOZ🖤,,,,mama,0,0,4,2022-11-30 17:59,OPPO A93 5G,['https://wx3.sinaimg.cn/large/008hE9hGgy1h8nb056m7aj30qo0kyq4e.jpg'],,
4841564382429985,Mhrhkac9j,7560193973,酷洛不米,#MAMA#玛雅安有劲大杀四方了,,,,MAMA,0,0,1,2022-11-30 17:59,OPPO A96 5G,,,
4841564285436801,MhrhamOml,6576832119,正在变得优艺,#MAMA#同一批人为什么分两天,,,,MAMA,0,0,0,2022-11-30 17:58,荣耀畅玩30 Plus,,,
4841564251882010,Mhrh77TB0,2803730145,我不想努力了a_,#mama#是中场休息了么？,,,,mama,0,2,0,2022-11-30 17:58,iPhone客户端,,,
4841564251364490,Mhrh75IXU,7759200771,一百零八只小熊,#MAMA#符的这首歌还挺好的，有人科普一下嘛L一百零八只小熊的微博视频,,,,MAMA,0,0,0,2022-11-30 17:58,微博视频号,,"http://f.video.weibocdn.com/o0/DxT0ckSAlx081bPKatwk01041202DXWZ0E010.mp4?label=mp4_720p&template=1280x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784547&ssig=T6fVcSSKAU&KID=unistore,video",
4841564239566583,Mhrh5E8HJ,5105213443,寻找逃几,#MAMA#最佳女艺人脸子,,,,MAMA,0,0,1,2022-11-30 17:58,iPhone 12,,,
4841564150694756,MhrgX2UJK,6092519031,菠萝cherisa,#MAMA#恭喜ive佳女，气死谁了,,,,MAMA,0,0,0,2022-11-30 17:58,iPhone客户端,,,
4841549408506864,MhqTazH1u,6067856656,噜啦啦轰轰,#MAMA#之前是觉得舞台重要，现在嘛，舞台看完了，注意力赶紧转移intoyou，国货站起来了,,,,MAMA,0,0,4,2022-11-30 16:59,HarmonyOS设备,"['https://wx4.sinaimg.cn/large/006CE6HKly1h8n9dpnorrj31h30u0gq7.jpg', 'https://wx2.sinaimg.cn/large/006CE6HKly1h8n9dq0w7tj30u0140n1u.jpg']",,
4841549354245525,MhqT5hOsd,7557203769,cxk_baobaota,#MAMA#又可以看舞台了，昨晚看帅哥美女不要太爽,,,,MAMA,0,0,0,2022-11-30 16:59,OnePlus 5T,,,
4841549320166749,MhqT20Hnv,6579479461,韩星满天空,#newjeans的MAMA红毯新闻图##MAMA#鲸妹好米，状态好好,,,,"newjeans的MAMA红毯新闻图,MAMA",0,0,1,2022-11-30 16:59,iPhone客户端,"['https://wx3.sinaimg.cn/large/007bgPatly1h8n9d7sxy2j30j60s5q8h.jpg', 'https://wx3.sinaimg.cn/large/007bgPatly1h8n9d881x7j30i21epq9x.jpg', 'https://wx2.sinaimg.cn/large/007bgPatly1h8n9d7340cj30j61k8k1k.jpg', 'https://wx2.sinaimg.cn/large/007bgPatly1h8n9d8mp78j30g01g67cx.jpg', 'https://wx2.sinaimg.cn/large/007bgPatly1h8n9d96gbhj30j61lkk0g.jpg', 'https://wx3.sinaimg.cn/large/007bgPatly1h8n9d9lnljj30j61q8aj0.jpg']",,
4841549236799496,MhqSTswRi,7505244632,ENHYPEN_连接手册,ENHYPEN🎉#ENHYPEN1130出道两周年#【221130官方🇯🇵🐦转发】MnetMAMA更新ENHYPEN相关：[#2022MAMA]RedCarpet#enhypen#엔하이픈Lookwhoisrocking2022MAMAAWARDSredcarpetrightnow!✨Welcometo2022MAMAAWARDS@ENHYPEN!World’sNo.1K-POPAwards2022MAMAAWARDS#MAMAAWARDS#2022MAMAAWARDS🆘招美工韩翻日翻时间轴O网页链接,,,ENHYPEN,"ENHYPEN1130出道两周年,2022MAMA] Red Carpet ",10,1,62,2022-11-30 16:59,ENHYPEN超话,['https://wx1.sinaimg.cn/large/008bVeYMgy1h8n9cxp84vj31uo18gqgo.jpg'],,
